Time(us),Position(counts),Speed(rad/s)
5030985,-210339,0.0000
5035985,-210339,0.0000
5040985,-210339,0.0000
5045985,-210339,0.0000
5050985,-210339,0.0000
5055985,-210339,0.0000
5060985,-210339,0.0000
5065985,-210339,0.0000
5070985,-210339,0.0000
5075985,-210339,0.0000
5080985,-210339,0.0000
5085985,-210339,0.0000
5090985,-210339,0.0000
5095985,-210339,0.0000
5100985,-210339,0.0000
5105985,-210339,0.0000
5110985,-210339,0.0000
5115985,-210339,0.0000
5120985,-210339,0.0000
5125985,-210339,0.0000
5130985,-210339,0.0000
5135985,-210339,0.0000
5140985,-210339,0.0000
5145985,-210339,0.0000
5150985,-210339,0.0000
5155985,-210339,0.0000
5160985,-210339,0.0000
5165985,-210339,0.0000
5170985,-210339,0.0000
5175985,-210339,0.0000
5180985,-210339,0.0000
5185985,-210339,0.0000
5190985,-210339,0.0000
5195985,-210339,0.0000
5200985,-210339,0.0000
5205985,-210339,0.0000
5210985,-210339,0.0000
5215985,-210339,0.0000
5220985,-210339,0.0000
5225985,-210339,0.0000
5230985,-210339,0.0000
5235985,-210339,0.0000
5240985,-210339,0.0000
5245985,-210339,0.0000
5250985,-210339,0.0000
5255985,-210339,0.0000
5260985,-210339,0.0000
5265985,-210339,0.0000
5270985,-210339,0.0000
5275985,-210339,0.0000
5280985,-210339,0.0000
5285985,-210339,0.0000
5290985,-210339,0.0000
5295985,-210339,0.0000
5300985,-210339,0.0000
5305985,-210339,0.0000
5310985,-210339,0.0000
5315985,-210339,0.0000
5320985,-210339,0.0000
5325985,-210339,0.0000
5330985,-210339,0.0000
5335985,-210339,0.0000
5340985,-210339,0.0000
5345985,-210339,0.0000
5350985,-210339,0.0000
5355985,-210339,0.0000
5360985,-210339,0.0000
5365985,-210339,0.0000
5370985,-210339,0.0000
5375985,-210339,0.0000
5380985,-210339,0.0000
5385985,-210339,0.0000
5390985,-210339,0.0000
5395985,-210339,0.0000
5400985,-210339,0.0000
5405985,-210339,0.0000
