Time(us),Position(counts),Speed(rad/s)
5321689,1,0.0000
5326690,1,0.0000
5331692,1,0.0000
5336694,1,0.0000
5341695,1,0.0000
5346697,1,0.0000
5351698,1,0.0000
5356700,1,0.0000
5361701,1,0.0000
5366703,1,0.0000
5371705,1,0.0000
5376706,1,0.0000
5381708,1,0.0000
5386709,1,0.0000
5391711,1,0.0000
5396713,1,0.0000
5401714,1,0.0000
5406716,1,0.0000
5411717,1,0.0000
5416719,1,0.0000
5421720,1,0.0000
5426722,1,0.0000
5431724,1,0.0000
5436725,1,0.0000
5441727,1,0.0000
5446729,1,0.0000
5451730,1,0.0000
5456732,1,0.0000
5461733,1,0.0000
5466735,1,0.0000
5471736,1,0.0000
5476738,1,0.0000
5481740,1,0.0000
5486741,1,0.0000
5491743,1,0.0000
5496744,1,0.0000
5501746,1,0.0000
5506748,1,0.0000
5511749,1,0.0000
5516751,1,0.0000
5521752,1,0.0000
5526754,1,0.0000
5531755,1,0.0000
5536757,1,0.0000
5541759,1,0.0000
5546760,1,0.0000
5551762,1,0.0000
5556764,1,0.0000
5561765,1,0.0000
5566767,1,0.0000
5571768,1,0.0000
5576770,1,0.0000
5581771,1,0.0000
5586773,1,0.0000
5591774,1,0.0000
5596776,1,0.0000
5601778,1,0.0000
5606779,1,0.0000
5611781,1,0.0000
5616783,1,0.0000
5621784,1,0.0000
5626786,1,0.0000
5631787,1,0.0000
5636789,1,0.0000
5641790,1,0.0000
5646792,1,0.0000
5651794,1,0.0000
5656795,1,0.0000
5661797,1,0.0000
5666798,1,0.0000
5671800,1,0.0000
5676802,1,0.0000
5681803,1,0.0000
5686805,1,0.0000
5691806,1,0.0000
5696808,1,0.0000
5701809,1,0.0000
5706811,1,0.0000
5711813,1,0.0000
5716814,1,0.0000
5721816,1,0.0000
5726818,1,0.0000
5731819,1,0.0000
5736821,1,0.0000
5741822,1,0.0000
5746824,1,0.0000
5751825,1,0.0000
5756827,1,0.0000
5761829,1,0.0000
5766830,1,0.0000
5771832,1,0.0000
5776833,1,0.0000
5781835,1,0.0000
5786837,1,0.0000
5791838,1,0.0000
5796840,1,0.0000
5801841,1,0.0000
5806843,1,0.0000
5811844,1,0.0000
5816846,1,0.0000
5821848,1,0.0000
5826849,1,0.0000
5831851,1,0.0000
5836853,1,0.0000
5841854,1,0.0000
5846856,1,0.0000
5851857,1,0.0000
5856859,1,0.0000
5861860,1,0.0000
5866862,1,0.0000
5871863,1,0.0000
5876865,1,0.0000
5881867,1,0.0000
5886868,1,0.0000
5891870,1,0.0000
5896872,1,0.0000
5901873,1,0.0000
5906875,1,0.0000
5911876,1,0.0000
5916878,1,0.0000
5921879,1,0.0000
5926881,1,0.0000
5931883,1,0.0000
5936884,1,0.0000
5941886,1,0.0000
5946887,1,0.0000
5951889,1,0.0000
5956891,1,0.0000
5961892,1,0.0000
5966894,1,0.0000
5971895,1,0.0000
5976897,1,0.0000
5981898,1,0.0000
5986900,1,0.0000
5991902,1,0.0000
5996903,1,0.0000
6001905,1,0.0000
6006907,1,0.0000
6011908,1,0.0000
6016910,1,0.0000
6021911,1,0.0000
6026913,1,0.0000
6031914,1,0.0000
6036916,1,0.0000
